Province/State,Country/Region,Latitude,Longitude,Date,Confirmed,Deaths,Recovered,Active,WHO Region,Case_Fatality_Rate,Recovery_Rate
Unknown,Taiwan*,23.7,121.0,2020-01-28,8,0,0,8,Western Pacific,0.0,0.0
Unknown,Thailand,15.870032,100.992541,2020-01-28,14,0,5,9,South-East Asia,0.0,0.35714285714285715
Unknown,US,40.0,-100.0,2020-01-28,5,0,0,5,Americas,0.0,0.0
Unknown,Vietnam,14.058324,108.277199,2020-01-28,2,0,0,2,Western Pacific,0.0,0.0
New South Wales,Australia,-33.8688,151.2093,2020-01-29,4,0,0,4,Western Pacific,0.0,0.0
Queensland,Australia,-27.4698,153.0251,2020-01-29,1,0,0,1,Western Pacific,0.0,0.0
Victoria,Australia,-37.8136,144.9631,2020-01-29,1,0,0,1,Western Pacific,0.0,0.0
Unknown,Cambodia,11.55,104.9167,2020-01-29,1,0,0,1,Western Pacific,0.0,0.0
British Columbia,Canada,53.7267,-127.6476,2020-01-29,1,0,0,1,Americas,0.0,0.0
Ontario,Canada,51.2538,-85.3232,2020-01-29,1,0,0,1,Americas,0.0,0.0
Anhui,China,31.8257,117.2264,2020-01-29,152,0,2,150,Western Pacific,0.0,0.013157894736842105
Beijing,China,40.1824,116.4142,2020-01-29,111,1,4,106,Western Pacific,0.009009009009009009,0.036036036036036036
Chongqing,China,30.0572,107.874,2020-01-29,147,0,1,146,Western Pacific,0.0,0.006802721088435374
Fujian,China,26.0789,117.9874,2020-01-29,84,0,0,84,Western Pacific,0.0,0.0
Gansu,China,35.7518,104.2861,2020-01-29,24,0,0,24,Western Pacific,0.0,0.0
Guangdong,China,23.3417,113.4244,2020-01-29,277,0,5,272,Western Pacific,0.0,0.018050541516245487
Guangxi,China,23.8298,108.7881,2020-01-29,58,0,2,56,Western Pacific,0.0,0.034482758620689655
Guizhou,China,26.8154,106.8748,2020-01-29,9,0,1,8,Western Pacific,0.0,0.1111111111111111
Hainan,China,19.1959,109.7453,2020-01-29,43,1,0,42,Western Pacific,0.023255813953488372,0.0
Hebei,China,39.549,116.1306,2020-01-29,48,1,0,47,Western Pacific,0.020833333333333332,0.0
Heilongjiang,China,47.862,127.7615,2020-01-29,38,1,0,37,Western Pacific,0.02631578947368421,0.0
Henan,China,37.8957,114.9042,2020-01-29,206,2,0,204,Western Pacific,0.009708737864077669,0.0
Hong Kong,China,22.3,114.2,2020-01-29,10,0,0,10,Western Pacific,0.0,0.0
Hubei,China,30.9756,112.2707,2020-01-29,3554,125,88,3341,Western Pacific,0.03517163759144626,0.024760832864378166
Hunan,China,27.6104,111.7088,2020-01-29,221,0,0,221,Western Pacific,0.0,0.0
Inner Mongolia,China,44.0935,113.9448,2020-01-29,16,0,0,16,Western Pacific,0.0,0.0
Jiangsu,China,32.9711,119.455,2020-01-29,99,0,1,98,Western Pacific,0.0,0.010101010101010102
Jiangxi,China,27.614,115.7221,2020-01-29,109,0,3,106,Western Pacific,0.0,0.027522935779816515
Jilin,China,43.6661,126.1923,2020-01-29,9,0,0,9,Western Pacific,0.0,0.0
Liaoning,China,41.2956,122.6085,2020-01-29,39,0,1,38,Western Pacific,0.0,0.02564102564102564
Macau,China,22.1667,113.55,2020-01-29,7,0,0,7,Western Pacific,0.0,0.0
Ningxia,China,37.2692,106.1655,2020-01-29,12,0,0,12,Western Pacific,0.0,0.0
Qinghai,China,35.7452,95.9956,2020-01-29,6,0,0,6,Western Pacific,0.0,0.0
Shaanxi,China,35.1917,108.8701,2020-01-29,56,0,0,56,Western Pacific,0.0,0.0
Shandong,China,36.3427,118.1498,2020-01-29,130,0,1,129,Western Pacific,0.0,0.007692307692307693
Shanghai,China,31.202,121.4491,2020-01-29,96,1,5,90,Western Pacific,0.010416666666666666,0.052083333333333336
Shanxi,China,37.5777,112.2922,2020-01-29,27,0,1,26,Western Pacific,0.0,0.037037037037037035
Sichuan,China,30.6171,102.7103,2020-01-29,108,1,1,106,Western Pacific,0.009259259259259259,0.009259259259259259
Tianjin,China,39.3054,117.323,2020-01-29,27,0,0,27,Western Pacific,0.0,0.0
Xinjiang,China,41.1129,85.2401,2020-01-29,13,0,0,13,Western Pacific,0.0,0.0
Yunnan,China,24.974,101.487,2020-01-29,55,0,0,55,Western Pacific,0.0,0.0
Zhejiang,China,29.1832,120.0934,2020-01-29,296,0,3,293,Western Pacific,0.0,0.010135135135135136
Unknown,Finland,61.92411,25.748151,2020-01-29,1,0,0,1,Europe,0.0,0.0
Unknown,France,46.2276,2.2137,2020-01-29,5,0,0,5,Europe,0.0,0.0
Unknown,Germany,51.165691,10.451526,2020-01-29,4,0,0,4,Europe,0.0,0.0
Unknown,Japan,36.204824,138.252924,2020-01-29,7,0,1,6,Western Pacific,0.0,0.14285714285714285
Unknown,South Korea,35.907757,127.766922,2020-01-29,4,0,0,4,Western Pacific,0.0,0.0
Unknown,Malaysia,4.210484,101.975766,2020-01-29,7,0,0,7,Western Pacific,0.0,0.0
Unknown,Nepal,28.1667,84.25,2020-01-29,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Singapore,1.2833,103.8333,2020-01-29,7,0,0,7,Western Pacific,0.0,0.0
Unknown,Sri Lanka,7.873054,80.771797,2020-01-29,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Taiwan*,23.7,121.0,2020-01-29,8,0,0,8,Western Pacific,0.0,0.0
Unknown,Thailand,15.870032,100.992541,2020-01-29,14,0,5,9,South-East Asia,0.0,0.35714285714285715
Unknown,United Arab Emirates,23.424076,53.847818,2020-01-29,4,0,0,4,Eastern Mediterranean,0.0,0.0
Unknown,US,40.0,-100.0,2020-01-29,5,0,0,5,Americas,0.0,0.0
Unknown,Vietnam,14.058324,108.277199,2020-01-29,2,0,0,2,Western Pacific,0.0,0.0
New South Wales,Australia,-33.8688,151.2093,2020-01-30,4,0,2,2,Western Pacific,0.0,0.5
Queensland,Australia,-27.4698,153.0251,2020-01-30,3,0,0,3,Western Pacific,0.0,0.0
Victoria,Australia,-37.8136,144.9631,2020-01-30,2,0,0,2,Western Pacific,0.0,0.0
Unknown,Cambodia,11.55,104.9167,2020-01-30,1,0,0,1,Western Pacific,0.0,0.0
British Columbia,Canada,53.7267,-127.6476,2020-01-30,1,0,0,1,Americas,0.0,0.0
Ontario,Canada,51.2538,-85.3232,2020-01-30,1,0,0,1,Americas,0.0,0.0
Anhui,China,31.8257,117.2264,2020-01-30,200,0,2,198,Western Pacific,0.0,0.01
Beijing,China,40.1824,116.4142,2020-01-30,114,1,4,109,Western Pacific,0.008771929824561403,0.03508771929824561
Chongqing,China,30.0572,107.874,2020-01-30,182,0,1,181,Western Pacific,0.0,0.005494505494505495
Fujian,China,26.0789,117.9874,2020-01-30,101,0,0,101,Western Pacific,0.0,0.0
Gansu,China,35.7518,104.2861,2020-01-30,26,0,0,26,Western Pacific,0.0,0.0
Guangdong,China,23.3417,113.4244,2020-01-30,354,0,10,344,Western Pacific,0.0,0.02824858757062147
Guangxi,China,23.8298,108.7881,2020-01-30,78,0,2,76,Western Pacific,0.0,0.02564102564102564
Guizhou,China,26.8154,106.8748,2020-01-30,12,0,1,11,Western Pacific,0.0,0.08333333333333333
Hainan,China,19.1959,109.7453,2020-01-30,46,1,1,44,Western Pacific,0.021739130434782608,0.021739130434782608
Hebei,China,39.549,116.1306,2020-01-30,65,1,0,64,Western Pacific,0.015384615384615385,0.0
Heilongjiang,China,47.862,127.7615,2020-01-30,44,2,0,42,Western Pacific,0.045454545454545456,0.0
Henan,China,37.8957,114.9042,2020-01-30,278,2,0,276,Western Pacific,0.007194244604316547,0.0
Hong Kong,China,22.3,114.2,2020-01-30,10,0,0,10,Western Pacific,0.0,0.0
Hubei,China,30.9756,112.2707,2020-01-30,4903,162,90,4651,Western Pacific,0.03304099530899449,0.01835610850499694
Hunan,China,27.6104,111.7088,2020-01-30,277,0,2,275,Western Pacific,0.0,0.007220216606498195
Inner Mongolia,China,44.0935,113.9448,2020-01-30,19,0,0,19,Western Pacific,0.0,0.0
Jiangsu,China,32.9711,119.455,2020-01-30,129,0,1,128,Western Pacific,0.0,0.007751937984496124
Jiangxi,China,27.614,115.7221,2020-01-30,162,0,5,157,Western Pacific,0.0,0.030864197530864196
Jilin,China,43.6661,126.1923,2020-01-30,14,0,1,13,Western Pacific,0.0,0.07142857142857142
Liaoning,China,41.2956,122.6085,2020-01-30,41,0,1,40,Western Pacific,0.0,0.024390243902439025
Macau,China,22.1667,113.55,2020-01-30,7,0,0,7,Western Pacific,0.0,0.0
Ningxia,China,37.2692,106.1655,2020-01-30,17,0,0,17,Western Pacific,0.0,0.0
Qinghai,China,35.7452,95.9956,2020-01-30,8,0,0,8,Western Pacific,0.0,0.0
Shaanxi,China,35.1917,108.8701,2020-01-30,63,0,0,63,Western Pacific,0.0,0.0
Shandong,China,36.3427,118.1498,2020-01-30,158,0,1,157,Western Pacific,0.0,0.006329113924050633
Shanghai,China,31.202,121.4491,2020-01-30,112,1,5,106,Western Pacific,0.008928571428571428,0.044642857142857144
Shanxi,China,37.5777,112.2922,2020-01-30,35,0,1,34,Western Pacific,0.0,0.02857142857142857
Sichuan,China,30.6171,102.7103,2020-01-30,142,1,1,140,Western Pacific,0.007042253521126761,0.007042253521126761
Tianjin,China,39.3054,117.323,2020-01-30,31,0,0,31,Western Pacific,0.0,0.0
Tibet,China,31.6927,88.0924,2020-01-30,1,0,0,1,Western Pacific,0.0,0.0
Xinjiang,China,41.1129,85.2401,2020-01-30,14,0,0,14,Western Pacific,0.0,0.0
Yunnan,China,24.974,101.487,2020-01-30,70,0,0,70,Western Pacific,0.0,0.0
Zhejiang,China,29.1832,120.0934,2020-01-30,428,0,4,424,Western Pacific,0.0,0.009345794392523364
Unknown,Finland,61.92411,25.748151,2020-01-30,1,0,0,1,Europe,0.0,0.0
Unknown,France,46.2276,2.2137,2020-01-30,5,0,0,5,Europe,0.0,0.0
Unknown,Germany,51.165691,10.451526,2020-01-30,4,0,0,4,Europe,0.0,0.0
Unknown,India,20.593684,78.96288,2020-01-30,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Japan,36.204824,138.252924,2020-01-30,11,0,1,10,Western Pacific,0.0,0.09090909090909091
Unknown,South Korea,35.907757,127.766922,2020-01-30,4,0,0,4,Western Pacific,0.0,0.0
Unknown,Malaysia,4.210484,101.975766,2020-01-30,8,0,0,8,Western Pacific,0.0,0.0
Unknown,Nepal,28.1667,84.25,2020-01-30,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Philippines,12.879721,121.774017,2020-01-30,1,0,0,1,Western Pacific,0.0,0.0
Unknown,Singapore,1.2833,103.8333,2020-01-30,10,0,0,10,Western Pacific,0.0,0.0
Unknown,Sri Lanka,7.873054,80.771797,2020-01-30,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Taiwan*,23.7,121.0,2020-01-30,9,0,0,9,Western Pacific,0.0,0.0
Unknown,Thailand,15.870032,100.992541,2020-01-30,14,0,5,9,South-East Asia,0.0,0.35714285714285715
Unknown,United Arab Emirates,23.424076,53.847818,2020-01-30,4,0,0,4,Eastern Mediterranean,0.0,0.0
Unknown,US,40.0,-100.0,2020-01-30,5,0,0,5,Americas,0.0,0.0
Unknown,Vietnam,14.058324,108.277199,2020-01-30,2,0,0,2,Western Pacific,0.0,0.0
New South Wales,Australia,-33.8688,151.2093,2020-01-31,4,0,2,2,Western Pacific,0.0,0.5
Queensland,Australia,-27.4698,153.0251,2020-01-31,2,0,0,2,Western Pacific,0.0,0.0
Victoria,Australia,-37.8136,144.9631,2020-01-31,3,0,0,3,Western Pacific,0.0,0.0
Unknown,Cambodia,11.55,104.9167,2020-01-31,1,0,0,1,Western Pacific,0.0,0.0
British Columbia,Canada,53.7267,-127.6476,2020-01-31,1,0,0,1,Americas,0.0,0.0
Ontario,Canada,51.2538,-85.3232,2020-01-31,3,0,0,3,Americas,0.0,0.0
Anhui,China,31.8257,117.2264,2020-01-31,237,0,3,234,Western Pacific,0.0,0.012658227848101266
Beijing,China,40.1824,116.4142,2020-01-31,139,1,5,133,Western Pacific,0.007194244604316547,0.03597122302158273
Chongqing,China,30.0572,107.874,2020-01-31,211,0,1,210,Western Pacific,0.0,0.004739336492890996
Fujian,China,26.0789,117.9874,2020-01-31,120,0,0,120,Western Pacific,0.0,0.0
Gansu,China,35.7518,104.2861,2020-01-31,29,0,0,29,Western Pacific,0.0,0.0
Guangdong,China,23.3417,113.4244,2020-01-31,436,0,11,425,Western Pacific,0.0,0.02522935779816514
Guangxi,China,23.8298,108.7881,2020-01-31,87,0,2,85,Western Pacific,0.0,0.022988505747126436
Guizhou,China,26.8154,106.8748,2020-01-31,29,0,2,27,Western Pacific,0.0,0.06896551724137931
Hainan,China,19.1959,109.7453,2020-01-31,52,1,1,50,Western Pacific,0.019230769230769232,0.019230769230769232
Hebei,China,39.549,116.1306,2020-01-31,82,1,0,81,Western Pacific,0.012195121951219513,0.0
Heilongjiang,China,47.862,127.7615,2020-01-31,59,2,0,57,Western Pacific,0.03389830508474576,0.0
Henan,China,37.8957,114.9042,2020-01-31,352,2,0,350,Western Pacific,0.005681818181818182,0.0
Hong Kong,China,22.3,114.2,2020-01-31,12,0,0,12,Western Pacific,0.0,0.0
Hubei,China,30.9756,112.2707,2020-01-31,5806,204,141,5461,Western Pacific,0.03513606613847744,0.02428522218394764
Hunan,China,27.6104,111.7088,2020-01-31,332,0,2,330,Western Pacific,0.0,0.006024096385542169
Inner Mongolia,China,44.0935,113.9448,2020-01-31,20,0,1,19,Western Pacific,0.0,0.05
Jiangsu,China,32.9711,119.455,2020-01-31,168,0,5,163,Western Pacific,0.0,0.02976190476190476
Jiangxi,China,27.614,115.7221,2020-01-31,240,0,7,233,Western Pacific,0.0,0.029166666666666667
Jilin,China,43.6661,126.1923,2020-01-31,14,0,1,13,Western Pacific,0.0,0.07142857142857142
Liaoning,China,41.2956,122.6085,2020-01-31,48,0,1,47,Western Pacific,0.0,0.020833333333333332
Macau,China,22.1667,113.55,2020-01-31,7,0,0,7,Western Pacific,0.0,0.0
Ningxia,China,37.2692,106.1655,2020-01-31,21,0,0,21,Western Pacific,0.0,0.0
Qinghai,China,35.7452,95.9956,2020-01-31,8,0,0,8,Western Pacific,0.0,0.0
Shaanxi,China,35.1917,108.8701,2020-01-31,87,0,0,87,Western Pacific,0.0,0.0
Shandong,China,36.3427,118.1498,2020-01-31,184,0,2,182,Western Pacific,0.0,0.010869565217391304
Shanghai,China,31.202,121.4491,2020-01-31,135,1,9,125,Western Pacific,0.007407407407407408,0.06666666666666667
Shanxi,China,37.5777,112.2922,2020-01-31,39,0,1,38,Western Pacific,0.0,0.02564102564102564
Sichuan,China,30.6171,102.7103,2020-01-31,177,1,1,175,Western Pacific,0.005649717514124294,0.005649717514124294
Tianjin,China,39.3054,117.323,2020-01-31,32,0,0,32,Western Pacific,0.0,0.0
Tibet,China,31.6927,88.0924,2020-01-31,1,0,0,1,Western Pacific,0.0,0.0
Xinjiang,China,41.1129,85.2401,2020-01-31,17,0,0,17,Western Pacific,0.0,0.0
Yunnan,China,24.974,101.487,2020-01-31,83,0,1,82,Western Pacific,0.0,0.012048192771084338
Zhejiang,China,29.1832,120.0934,2020-01-31,538,0,14,524,Western Pacific,0.0,0.026022304832713755
Unknown,Finland,61.92411,25.748151,2020-01-31,1,0,0,1,Europe,0.0,0.0
Unknown,France,46.2276,2.2137,2020-01-31,5,0,0,5,Europe,0.0,0.0
Unknown,Germany,51.165691,10.451526,2020-01-31,5,0,0,5,Europe,0.0,0.0
Unknown,India,20.593684,78.96288,2020-01-31,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Italy,41.87194,12.56738,2020-01-31,2,0,0,2,Europe,0.0,0.0
Unknown,Japan,36.204824,138.252924,2020-01-31,15,0,1,14,Western Pacific,0.0,0.06666666666666667
Unknown,South Korea,35.907757,127.766922,2020-01-31,11,0,0,11,Western Pacific,0.0,0.0
Unknown,Malaysia,4.210484,101.975766,2020-01-31,8,0,0,8,Western Pacific,0.0,0.0
Unknown,Nepal,28.1667,84.25,2020-01-31,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Philippines,12.879721,121.774017,2020-01-31,1,0,0,1,Western Pacific,0.0,0.0
Unknown,Russia,61.52401,105.318756,2020-01-31,2,0,0,2,Europe,0.0,0.0
Unknown,Singapore,1.2833,103.8333,2020-01-31,13,0,0,13,Western Pacific,0.0,0.0
Unknown,Sri Lanka,7.873054,80.771797,2020-01-31,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Sweden,60.128161,18.643501,2020-01-31,1,0,0,1,Europe,0.0,0.0
Unknown,Taiwan*,23.7,121.0,2020-01-31,10,0,0,10,Western Pacific,0.0,0.0
Unknown,Thailand,15.870032,100.992541,2020-01-31,19,0,5,14,South-East Asia,0.0,0.2631578947368421
Unknown,United Arab Emirates,23.424076,53.847818,2020-01-31,4,0,0,4,Eastern Mediterranean,0.0,0.0
Unknown,United Kingdom,55.3781,-3.436,2020-01-31,2,0,0,2,Europe,0.0,0.0
Unknown,US,40.0,-100.0,2020-01-31,7,0,0,7,Americas,0.0,0.0
Unknown,Vietnam,14.058324,108.277199,2020-01-31,2,0,0,2,Western Pacific,0.0,0.0
New South Wales,Australia,-33.8688,151.2093,2020-02-01,4,0,2,2,Western Pacific,0.0,0.5
Queensland,Australia,-27.4698,153.0251,2020-02-01,3,0,0,3,Western Pacific,0.0,0.0
South Australia,Australia,-34.9285,138.6007,2020-02-01,1,0,0,1,Western Pacific,0.0,0.0
Victoria,Australia,-37.8136,144.9631,2020-02-01,4,0,0,4,Western Pacific,0.0,0.0
Unknown,Cambodia,11.55,104.9167,2020-02-01,1,0,0,1,Western Pacific,0.0,0.0
British Columbia,Canada,53.7267,-127.6476,2020-02-01,1,0,0,1,Americas,0.0,0.0
Ontario,Canada,51.2538,-85.3232,2020-02-01,3,0,0,3,Americas,0.0,0.0
Anhui,China,31.8257,117.2264,2020-02-01,297,0,5,292,Western Pacific,0.0,0.016835016835016835
Beijing,China,40.1824,116.4142,2020-02-01,168,1,9,158,Western Pacific,0.005952380952380952,0.05357142857142857
Chongqing,China,30.0572,107.874,2020-02-01,247,1,3,243,Western Pacific,0.004048582995951417,0.012145748987854251
Fujian,China,26.0789,117.9874,2020-02-01,144,0,0,144,Western Pacific,0.0,0.0
Gansu,China,35.7518,104.2861,2020-02-01,40,0,0,40,Western Pacific,0.0,0.0
Guangdong,China,23.3417,113.4244,2020-02-01,535,0,14,521,Western Pacific,0.0,0.026168224299065422
Guangxi,China,23.8298,108.7881,2020-02-01,100,0,2,98,Western Pacific,0.0,0.02
Guizhou,China,26.8154,106.8748,2020-02-01,29,0,2,27,Western Pacific,0.0,0.06896551724137931
Hainan,China,19.1959,109.7453,2020-02-01,62,1,1,60,Western Pacific,0.016129032258064516,0.016129032258064516
Hebei,China,39.549,116.1306,2020-02-01,96,1,0,95,Western Pacific,0.010416666666666666,0.0
Heilongjiang,China,47.862,127.7615,2020-02-01,80,2,2,76,Western Pacific,0.025,0.025
Henan,China,37.8957,114.9042,2020-02-01,422,2,0,420,Western Pacific,0.004739336492890996,0.0
Hong Kong,China,22.3,114.2,2020-02-01,13,0,0,13,Western Pacific,0.0,0.0
Hubei,China,30.9756,112.2707,2020-02-01,7153,249,168,6736,Western Pacific,0.03481056899203132,0.023486648958478958
Hunan,China,27.6104,111.7088,2020-02-01,389,0,8,381,Western Pacific,0.0,0.02056555269922879
Inner Mongolia,China,44.0935,113.9448,2020-02-01,23,0,1,22,Western Pacific,0.0,0.043478260869565216
Jiangsu,China,32.9711,119.455,2020-02-01,202,0,6,196,Western Pacific,0.0,0.0297029702970297
Jiangxi,China,27.614,115.7221,2020-02-01,286,0,9,277,Western Pacific,0.0,0.03146853146853147
Jilin,China,43.6661,126.1923,2020-02-01,17,0,1,16,Western Pacific,0.0,0.058823529411764705
Liaoning,China,41.2956,122.6085,2020-02-01,64,0,1,63,Western Pacific,0.0,0.015625
Macau,China,22.1667,113.55,2020-02-01,7,0,0,7,Western Pacific,0.0,0.0
Ningxia,China,37.2692,106.1655,2020-02-01,26,0,0,26,Western Pacific,0.0,0.0
Qinghai,China,35.7452,95.9956,2020-02-01,9,0,0,9,Western Pacific,0.0,0.0
Shaanxi,China,35.1917,108.8701,2020-02-01,101,0,0,101,Western Pacific,0.0,0.0
Shandong,China,36.3427,118.1498,2020-02-01,206,0,3,203,Western Pacific,0.0,0.014563106796116505
Shanghai,China,31.202,121.4491,2020-02-01,169,1,10,158,Western Pacific,0.005917159763313609,0.05917159763313609
Shanxi,China,37.5777,112.2922,2020-02-01,47,0,1,46,Western Pacific,0.0,0.02127659574468085
Sichuan,China,30.6171,102.7103,2020-02-01,207,1,3,203,Western Pacific,0.004830917874396135,0.014492753623188406
Tianjin,China,39.3054,117.323,2020-02-01,41,0,0,41,Western Pacific,0.0,0.0
Tibet,China,31.6927,88.0924,2020-02-01,1,0,0,1,Western Pacific,0.0,0.0
Xinjiang,China,41.1129,85.2401,2020-02-01,18,0,0,18,Western Pacific,0.0,0.0
Yunnan,China,24.974,101.487,2020-02-01,93,0,2,91,Western Pacific,0.0,0.021505376344086023
Zhejiang,China,29.1832,120.0934,2020-02-01,599,0,21,578,Western Pacific,0.0,0.035058430717863104
Unknown,Finland,61.92411,25.748151,2020-02-01,1,0,0,1,Europe,0.0,0.0
Unknown,France,46.2276,2.2137,2020-02-01,6,0,0,6,Europe,0.0,0.0
Unknown,Germany,51.165691,10.451526,2020-02-01,8,0,0,8,Europe,0.0,0.0
Unknown,India,20.593684,78.96288,2020-02-01,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Italy,41.87194,12.56738,2020-02-01,2,0,0,2,Europe,0.0,0.0
Unknown,Japan,36.204824,138.252924,2020-02-01,20,0,1,19,Western Pacific,0.0,0.05
Unknown,South Korea,35.907757,127.766922,2020-02-01,12,0,0,12,Western Pacific,0.0,0.0
Unknown,Malaysia,4.210484,101.975766,2020-02-01,8,0,0,8,Western Pacific,0.0,0.0
Unknown,Nepal,28.1667,84.25,2020-02-01,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Philippines,12.879721,121.774017,2020-02-01,1,0,0,1,Western Pacific,0.0,0.0
Unknown,Russia,61.52401,105.318756,2020-02-01,2,0,0,2,Europe,0.0,0.0
Unknown,Singapore,1.2833,103.8333,2020-02-01,16,0,0,16,Western Pacific,0.0,0.0
Unknown,Spain,40.463667,-3.74922,2020-02-01,1,0,0,1,Europe,0.0,0.0
Unknown,Sri Lanka,7.873054,80.771797,2020-02-01,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Sweden,60.128161,18.643501,2020-02-01,1,0,0,1,Europe,0.0,0.0
Unknown,Taiwan*,23.7,121.0,2020-02-01,10,0,0,10,Western Pacific,0.0,0.0
Unknown,Thailand,15.870032,100.992541,2020-02-01,19,0,5,14,South-East Asia,0.0,0.2631578947368421
Unknown,United Arab Emirates,23.424076,53.847818,2020-02-01,4,0,0,4,Eastern Mediterranean,0.0,0.0
Unknown,United Kingdom,55.3781,-3.436,2020-02-01,2,0,0,2,Europe,0.0,0.0
Unknown,US,40.0,-100.0,2020-02-01,8,0,0,8,Americas,0.0,0.0
Unknown,Vietnam,14.058324,108.277199,2020-02-01,6,0,1,5,Western Pacific,0.0,0.16666666666666666
New South Wales,Australia,-33.8688,151.2093,2020-02-02,4,0,2,2,Western Pacific,0.0,0.5
Queensland,Australia,-27.4698,153.0251,2020-02-02,2,0,0,2,Western Pacific,0.0,0.0
South Australia,Australia,-34.9285,138.6007,2020-02-02,2,0,0,2,Western Pacific,0.0,0.0
Victoria,Australia,-37.8136,144.9631,2020-02-02,4,0,0,4,Western Pacific,0.0,0.0
Unknown,Cambodia,11.55,104.9167,2020-02-02,1,0,0,1,Western Pacific,0.0,0.0
British Columbia,Canada,53.7267,-127.6476,2020-02-02,1,0,0,1,Americas,0.0,0.0
Ontario,Canada,51.2538,-85.3232,2020-02-02,3,0,0,3,Americas,0.0,0.0
Anhui,China,31.8257,117.2264,2020-02-02,340,0,7,333,Western Pacific,0.0,0.020588235294117647
Beijing,China,40.1824,116.4142,2020-02-02,191,1,9,181,Western Pacific,0.005235602094240838,0.04712041884816754
Chongqing,China,30.0572,107.874,2020-02-02,300,2,7,291,Western Pacific,0.006666666666666667,0.023333333333333334
Fujian,China,26.0789,117.9874,2020-02-02,159,0,0,159,Western Pacific,0.0,0.0
Gansu,China,35.7518,104.2861,2020-02-02,51,0,3,48,Western Pacific,0.0,0.058823529411764705
Guangdong,China,23.3417,113.4244,2020-02-02,632,0,15,617,Western Pacific,0.0,0.023734177215189875
Guangxi,China,23.8298,108.7881,2020-02-02,111,0,2,109,Western Pacific,0.0,0.018018018018018018
Guizhou,China,26.8154,106.8748,2020-02-02,38,0,2,36,Western Pacific,0.0,0.05263157894736842
Hainan,China,19.1959,109.7453,2020-02-02,64,1,4,59,Western Pacific,0.015625,0.0625
Hebei,China,39.549,116.1306,2020-02-02,104,1,0,103,Western Pacific,0.009615384615384616,0.0
Heilongjiang,China,47.862,127.7615,2020-02-02,95,2,2,91,Western Pacific,0.021052631578947368,0.021052631578947368
Henan,China,37.8957,114.9042,2020-02-02,493,2,0,491,Western Pacific,0.004056795131845842,0.0
Hong Kong,China,22.3,114.2,2020-02-02,15,0,0,15,Western Pacific,0.0,0.0
Hubei,China,30.9756,112.2707,2020-02-02,11177,350,295,10532,Western Pacific,0.03131430616444484,0.026393486624317796
Hunan,China,27.6104,111.7088,2020-02-02,463,0,16,447,Western Pacific,0.0,0.03455723542116631
Inner Mongolia,China,44.0935,113.9448,2020-02-02,27,0,1,26,Western Pacific,0.0,0.037037037037037035
Jiangsu,China,32.9711,119.455,2020-02-02,236,0,7,229,Western Pacific,0.0,0.029661016949152543
Jiangxi,China,27.614,115.7221,2020-02-02,333,0,12,321,Western Pacific,0.0,0.036036036036036036
Jilin,China,43.6661,126.1923,2020-02-02,23,0,1,22,Western Pacific,0.0,0.043478260869565216
Liaoning,China,41.2956,122.6085,2020-02-02,70,0,1,69,Western Pacific,0.0,0.014285714285714285
Macau,China,22.1667,113.55,2020-02-02,8,0,0,8,Western Pacific,0.0,0.0
Ningxia,China,37.2692,106.1655,2020-02-02,28,0,0,28,Western Pacific,0.0,0.0
Qinghai,China,35.7452,95.9956,2020-02-02,11,0,0,11,Western Pacific,0.0,0.0
Shaanxi,China,35.1917,108.8701,2020-02-02,116,0,0,116,Western Pacific,0.0,0.0
Shandong,China,36.3427,118.1498,2020-02-02,230,0,6,224,Western Pacific,0.0,0.02608695652173913
Shanghai,China,31.202,121.4491,2020-02-02,182,1,10,171,Western Pacific,0.005494505494505495,0.054945054945054944
Shanxi,China,37.5777,112.2922,2020-02-02,66,0,3,63,Western Pacific,0.0,0.045454545454545456
Sichuan,China,30.6171,102.7103,2020-02-02,231,1,11,219,Western Pacific,0.004329004329004329,0.047619047619047616
Tianjin,China,39.3054,117.323,2020-02-02,48,0,1,47,Western Pacific,0.0,0.020833333333333332
